filename,style,kind,puzzle,solution,difficulty,requested_blanks,actual_blanks,seed
images_original\sudoku_00037_fa.png,fa,original,100080009006009000570003826900308200000000030308027594705091080401800600032065000,143286759286579413579143826954318267627954138318627594765491382491832675832765941,medium,45,45,358635235
images_variant\sudoku_00037_fa_var_00.png,fa,variant,100080009006009000570003826900308200000000030308027594705091080401800600032065000,143286759286579413579143826954318267627954138318627594765491382491832675832765941,medium,45,45,358635235
images_variant\sudoku_00037_fa_var_01.png,fa,variant,100080009006009000570003826900308200000000030308027594705091080401800600032065000,143286759286579413579143826954318267627954138318627594765491382491832675832765941,medium,45,45,358635235
images_variant\sudoku_00037_fa_var_02.png,fa,variant,100080009006009000570003826900308200000000030308027594705091080401800600032065000,143286759286579413579143826954318267627954138318627594765491382491832675832765941,medium,45,45,358635235
images_original\sudoku_00038_en.png,en,original,007409802549286300020100500063710080070000200008000057600000008004002013002301740,317459862549286371826137594263715489175948236498623157631574928754892613982361745,medium,45,45,358635235
images_variant\sudoku_00038_en_var_00.png,en,variant,007409802549286300020100500063710080070000200008000057600000008004002013002301740,317459862549286371826137594263715489175948236498623157631574928754892613982361745,medium,45,45,358635235
images_variant\sudoku_00038_en_var_01.png,en,variant,007409802549286300020100500063710080070000200008000057600000008004002013002301740,317459862549286371826137594263715489175948236498623157631574928754892613982361745,medium,45,45,358635235
images_variant\sudoku_00038_en_var_02.png,en,variant,007409802549286300020100500063710080070000200008000057600000008004002013002301740,317459862549286371826137594263715489175948236498623157631574928754892613982361745,medium,45,45,358635235
images_original\sudoku_00038_fa.png,fa,original,007409802549286300020100500063710080070000200008000057600000008004002013002301740,317459862549286371826137594263715489175948236498623157631574928754892613982361745,medium,45,45,358635235
images_variant\sudoku_00038_fa_var_00.png,fa,variant,007409802549286300020100500063710080070000200008000057600000008004002013002301740,317459862549286371826137594263715489175948236498623157631574928754892613982361745,medium,45,45,358635235
images_variant\sudoku_00038_fa_var_01.png,fa,variant,007409802549286300020100500063710080070000200008000057600000008004002013002301740,317459862549286371826137594263715489175948236498623157631574928754892613982361745,medium,45,45,358635235
images_variant\sudoku_00038_fa_var_02.png,fa,variant,007409802549286300020100500063710080070000200008000057600000008004002013002301740,317459862549286371826137594263715489175948236498623157631574928754892613982361745,medium,45,45,358635235
images_original\sudoku_00039_en.png,en,original,071000200084005900000482000328750160090020405450600300000010600032508090009036800,571369248284175936963482517328754169196823475457691382845917623632548791719236854,medium,45,45,358635235
images_variant\sudoku_00039_en_var_00.png,en,variant,071000200084005900000482000328750160090020405450600300000010600032508090009036800,571369248284175936963482517328754169196823475457691382845917623632548791719236854,medium,45,45,358635235
images_variant\sudoku_00039_en_var_01.png,en,variant,071000200084005900000482000328750160090020405450600300000010600032508090009036800,571369248284175936963482517328754169196823475457691382845917623632548791719236854,medium,45,45,358635235
images_variant\sudoku_00039_en_var_02.png,en,variant,071000200084005900000482000328750160090020405450600300000010600032508090009036800,571369248284175936963482517328754169196823475457691382845917623632548791719236854,medium,45,45,358635235
images_original\sudoku_00039_fa.png,fa,original,071000200084005900000482000328750160090020405450600300000010600032508090009036800,571369248284175936963482517328754169196823475457691382845917623632548791719236854,medium,45,45,358635235
images_variant\sudoku_00039_fa_var_00.png,fa,variant,071000200084005900000482000328750160090020405450600300000010600032508090009036800,571369248284175936963482517328754169196823475457691382845917623632548791719236854,medium,45,45,358635235
images_variant\sudoku_00039_fa_var_01.png,fa,variant,071000200084005900000482000328750160090020405450600300000010600032508090009036800,571369248284175936963482517328754169196823475457691382845917623632548791719236854,medium,45,45,358635235
images_variant\sudoku_00039_fa_var_02.png,fa,variant,071000200084005900000482000328750160090020405450600300000010600032508090009036800,571369248284175936963482517328754169196823475457691382845917623632548791719236854,medium,45,45,358635235
images_original\sudoku_00040_en.png,en,original,020901007090074000400000003700020009009150002840093015031042900000005004270869501,628931457193574628457286193715428369369157842842693715531742986986315274274869531,medium,45,45,358635235
images_variant\sudoku_00040_en_var_00.png,en,variant,020901007090074000400000003700020009009150002840093015031042900000005004270869501,628931457193574628457286193715428369369157842842693715531742986986315274274869531,medium,45,45,358635235
images_variant\sudoku_00040_en_var_01.png,en,variant,020901007090074000400000003700020009009150002840093015031042900000005004270869501,628931457193574628457286193715428369369157842842693715531742986986315274274869531,medium,45,45,358635235
images_variant\sudoku_00040_en_var_02.png,en,variant,020901007090074000400000003700020009009150002840093015031042900000005004270869501,628931457193574628457286193715428369369157842842693715531742986986315274274869531,medium,45,45,358635235
images_original\sudoku_00040_fa.png,fa,original,020901007090074000400000003700020009009150002840093015031042900000005004270869501,628931457193574628457286193715428369369157842842693715531742986986315274274869531,medium,45,45,358635235
images_variant\sudoku_00040_fa_var_00.png,fa,variant,020901007090074000400000003700020009009150002840093015031042900000005004270869501,628931457193574628457286193715428369369157842842693715531742986986315274274869531,medium,45,45,358635235
images_variant\sudoku_00040_fa_var_01.png,fa,variant,020901007090074000400000003700020009009150002840093015031042900000005004270869501,628931457193574628457286193715428369369157842842693715531742986986315274274869531,medium,45,45,358635235
images_variant\sudoku_00040_fa_var_02.png,fa,variant,020901007090074000400000003700020009009150002840093015031042900000005004270869501,628931457193574628457286193715428369369157842842693715531742986986315274274869531,medium,45,45,358635235
images_original\sudoku_00041_en.png,en,original,000006007080910002600780310200130900700000200004050731190000870000691025025008190,319246587587913642642785319258137964731469258964852731196524873873691425425378196,medium,45,45,358635235
images_variant\sudoku_00041_en_var_00.png,en,variant,000006007080910002600780310200130900700000200004050731190000870000691025025008190,319246587587913642642785319258137964731469258964852731196524873873691425425378196,medium,45,45,358635235
images_variant\sudoku_00041_en_var_01.png,en,variant,000006007080910002600780310200130900700000200004050731190000870000691025025008190,319246587587913642642785319258137964731469258964852731196524873873691425425378196,medium,45,45,358635235
images_variant\sudoku_00041_en_var_02.png,en,variant,000006007080910002600780310200130900700000200004050731190000870000691025025008190,319246587587913642642785319258137964731469258964852731196524873873691425425378196,medium,45,45,358635235
images_original\sudoku_00041_fa.png,fa,original,000006007080910002600780310200130900700000200004050731190000870000691025025008190,319246587587913642642785319258137964731469258964852731196524873873691425425378196,medium,45,45,358635235
images_variant\sudoku_00041_fa_var_00.png,fa,variant,000006007080910002600780310200130900700000200004050731190000870000691025025008190,319246587587913642642785319258137964731469258964852731196524873873691425425378196,medium,45,45,358635235
images_variant\sudoku_00041_fa_var_01.png,fa,variant,000006007080910002600780310200130900700000200004050731190000870000691025025008190,319246587587913642642785319258137964731469258964852731196524873873691425425378196,medium,45,45,358635235
images_variant\sudoku_00041_fa_var_02.png,fa,variant,000006007080910002600780310200130900700000200004050731190000870000691025025008190,319246587587913642642785319258137964731469258964852731196524873873691425425378196,medium,45,45,358635235
images_original\sudoku_00042_en.png,en,original,020010050840900623050600000002040100364000092005700060000500206076083510510007430,623814957841975623957632841792346185364158792185729364438591276276483519519267438,medium,45,45,358635235
images_variant\sudoku_00042_en_var_00.png,en,variant,020010050840900623050600000002040100364000092005700060000500206076083510510007430,623814957841975623957632841792346185364158792185729364438591276276483519519267438,medium,45,45,358635235
images_variant\sudoku_00042_en_var_01.png,en,variant,020010050840900623050600000002040100364000092005700060000500206076083510510007430,623814957841975623957632841792346185364158792185729364438591276276483519519267438,medium,45,45,358635235
images_variant\sudoku_00042_en_var_02.png,en,variant,020010050840900623050600000002040100364000092005700060000500206076083510510007430,623814957841975623957632841792346185364158792185729364438591276276483519519267438,medium,45,45,358635235
images_original\sudoku_00042_fa.png,fa,original,020010050840900623050600000002040100364000092005700060000500206076083510510007430,623814957841975623957632841792346185364158792185729364438591276276483519519267438,medium,45,45,358635235
images_variant\sudoku_00042_fa_var_00.png,fa,variant,020010050840900623050600000002040100364000092005700060000500206076083510510007430,623814957841975623957632841792346185364158792185729364438591276276483519519267438,medium,45,45,358635235
images_variant\sudoku_00042_fa_var_01.png,fa,variant,020010050840900623050600000002040100364000092005700060000500206076083510510007430,623814957841975623957632841792346185364158792185729364438591276276483519519267438,medium,45,45,358635235
images_variant\sudoku_00042_fa_var_02.png,fa,variant,020010050840900623050600000002040100364000092005700060000500206076083510510007430,623814957841975623957632841792346185364158792185729364438591276276483519519267438,medium,45,45,358635235
images_original\sudoku_00043_en.png,en,original,980600400000040089024000501000032000270598140859400072030020805010000007090185000,987651423165243789324879561641732958273598146859416372436927815518364297792185634,medium,45,45,358635235
images_variant\sudoku_00043_en_var_00.png,en,variant,980600400000040089024000501000032000270598140859400072030020805010000007090185000,987651423165243789324879561641732958273598146859416372436927815518364297792185634,medium,45,45,358635235
images_variant\sudoku_00043_en_var_01.png,en,variant,980600400000040089024000501000032000270598140859400072030020805010000007090185000,987651423165243789324879561641732958273598146859416372436927815518364297792185634,medium,45,45,358635235
images_variant\sudoku_00043_en_var_02.png,en,variant,980600400000040089024000501000032000270598140859400072030020805010000007090185000,987651423165243789324879561641732958273598146859416372436927815518364297792185634,medium,45,45,358635235
images_original\sudoku_00043_fa.png,fa,original,980600400000040089024000501000032000270598140859400072030020805010000007090185000,987651423165243789324879561641732958273598146859416372436927815518364297792185634,medium,45,45,358635235
images_variant\sudoku_00043_fa_var_00.png,fa,variant,980600400000040089024000501000032000270598140859400072030020805010000007090185000,987651423165243789324879561641732958273598146859416372436927815518364297792185634,medium,45,45,358635235
images_variant\sudoku_00043_fa_var_01.png,fa,variant,980600400000040089024000501000032000270598140859400072030020805010000007090185000,987651423165243789324879561641732958273598146859416372436927815518364297792185634,medium,45,45,358635235
images_variant\sudoku_00043_fa_var_02.png,fa,variant,980600400000040089024000501000032000270598140859400072030020805010000007090185000,987651423165243789324879561641732958273598146859416372436927815518364297792185634,medium,45,45,358635235
images_original\sudoku_00044_en.png,en,original,964085200000090708870001600210060090009008436000000002080002960006007324400900801,964785213321694758875231649218463597759128436643579182187342965596817324432956871,medium,45,45,358635235
images_variant\sudoku_00044_en_var_00.png,en,variant,964085200000090708870001600210060090009008436000000002080002960006007324400900801,964785213321694758875231649218463597759128436643579182187342965596817324432956871,medium,45,45,358635235
images_variant\sudoku_00044_en_var_01.png,en,variant,964085200000090708870001600210060090009008436000000002080002960006007324400900801,964785213321694758875231649218463597759128436643579182187342965596817324432956871,medium,45,45,358635235
images_variant\sudoku_00044_en_var_02.png,en,variant,964085200000090708870001600210060090009008436000000002080002960006007324400900801,964785213321694758875231649218463597759128436643579182187342965596817324432956871,medium,45,45,358635235
images_original\sudoku_00044_fa.png,fa,original,964085200000090708870001600210060090009008436000000002080002960006007324400900801,964785213321694758875231649218463597759128436643579182187342965596817324432956871,medium,45,45,358635235
images_variant\sudoku_00044_fa_var_00.png,fa,variant,964085200000090708870001600210060090009008436000000002080002960006007324400900801,964785213321694758875231649218463597759128436643579182187342965596817324432956871,medium,45,45,358635235
images_variant\sudoku_00044_fa_var_01.png,fa,variant,964085200000090708870001600210060090009008436000000002080002960006007324400900801,964785213321694758875231649218463597759128436643579182187342965596817324432956871,medium,45,45,358635235
images_variant\sudoku_00044_fa_var_02.png,fa,variant,964085200000090708870001600210060090009008436000000002080002960006007324400900801,964785213321694758875231649218463597759128436643579182187342965596817324432956871,medium,45,45,358635235
images_original\sudoku_00045_en.png,en,original,060002408000810090000096037714680302500000900800253000080000721603020049200048000,965732418327814695148596237714689352532471986896253174489365721653127849271948563,medium,45,45,358635235
images_variant\sudoku_00045_en_var_00.png,en,variant,060002408000810090000096037714680302500000900800253000080000721603020049200048000,965732418327814695148596237714689352532471986896253174489365721653127849271948563,medium,45,45,358635235
images_variant\sudoku_00045_en_var_01.png,en,variant,060002408000810090000096037714680302500000900800253000080000721603020049200048000,965732418327814695148596237714689352532471986896253174489365721653127849271948563,medium,45,45,358635235
images_variant\sudoku_00045_en_var_02.png,en,variant,060002408000810090000096037714680302500000900800253000080000721603020049200048000,965732418327814695148596237714689352532471986896253174489365721653127849271948563,medium,45,45,358635235
images_original\sudoku_00045_fa.png,fa,original,060002408000810090000096037714680302500000900800253000080000721603020049200048000,965732418327814695148596237714689352532471986896253174489365721653127849271948563,medium,45,45,358635235
images_variant\sudoku_00045_fa_var_00.png,fa,variant,060002408000810090000096037714680302500000900800253000080000721603020049200048000,965732418327814695148596237714689352532471986896253174489365721653127849271948563,medium,45,45,358635235
images_variant\sudoku_00045_fa_var_01.png,fa,variant,060002408000810090000096037714680302500000900800253000080000721603020049200048000,965732418327814695148596237714689352532471986896253174489365721653127849271948563,medium,45,45,358635235
images_variant\sudoku_00045_fa_var_02.png,fa,variant,060002408000810090000096037714680302500000900800253000080000721603020049200048000,965732418327814695148596237714689352532471986896253174489365721653127849271948563,medium,45,45,358635235
images_original\sudoku_00046_en.png,en,original,032009004700023150000704000100040300604000018073100460405006090900401006300982001,832519674746823159591764283189645327654237918273198465415376892928451736367982541,medium,45,45,358635235
images_variant\sudoku_00046_en_var_00.png,en,variant,032009004700023150000704000100040300604000018073100460405006090900401006300982001,832519674746823159591764283189645327654237918273198465415376892928451736367982541,medium,45,45,358635235
images_variant\sudoku_00046_en_var_01.png,en,variant,032009004700023150000704000100040300604000018073100460405006090900401006300982001,832519674746823159591764283189645327654237918273198465415376892928451736367982541,medium,45,45,358635235
images_variant\sudoku_00046_en_var_02.png,en,variant,032009004700023150000704000100040300604000018073100460405006090900401006300982001,832519674746823159591764283189645327654237918273198465415376892928451736367982541,medium,45,45,358635235
images_original\sudoku_00046_fa.png,fa,original,032009004700023150000704000100040300604000018073100460405006090900401006300982001,832519674746823159591764283189645327654237918273198465415376892928451736367982541,medium,45,45,358635235
images_variant\sudoku_00046_fa_var_00.png,fa,variant,032009004700023150000704000100040300604000018073100460405006090900401006300982001,832519674746823159591764283189645327654237918273198465415376892928451736367982541,medium,45,45,358635235
images_variant\sudoku_00046_fa_var_01.png,fa,variant,032009004700023150000704000100040300604000018073100460405006090900401006300982001,832519674746823159591764283189645327654237918273198465415376892928451736367982541,medium,45,45,358635235
images_variant\sudoku_00046_fa_var_02.png,fa,variant,032009004700023150000704000100040300604000018073100460405006090900401006300982001,832519674746823159591764283189645327654237918273198465415376892928451736367982541,medium,45,45,358635235
images_original\sudoku_00047_en.png,en,original,070059026300000400090306010000078000207190503009000278950680740600741000710005000,871459326362817459495326817536278194287194563149563278953682741628741935714935682,medium,45,45,358635235
images_variant\sudoku_00047_en_var_00.png,en,variant,070059026300000400090306010000078000207190503009000278950680740600741000710005000,871459326362817459495326817536278194287194563149563278953682741628741935714935682,medium,45,45,358635235
images_variant\sudoku_00047_en_var_01.png,en,variant,070059026300000400090306010000078000207190503009000278950680740600741000710005000,871459326362817459495326817536278194287194563149563278953682741628741935714935682,medium,45,45,358635235
images_variant\sudoku_00047_en_var_02.png,en,variant,070059026300000400090306010000078000207190503009000278950680740600741000710005000,871459326362817459495326817536278194287194563149563278953682741628741935714935682,medium,45,45,358635235
images_original\sudoku_00047_fa.png,fa,original,070059026300000400090306010000078000207190503009000278950680740600741000710005000,871459326362817459495326817536278194287194563149563278953682741628741935714935682,medium,45,45,358635235
images_variant\sudoku_00047_fa_var_00.png,fa,variant,070059026300000400090306010000078000207190503009000278950680740600741000710005000,871459326362817459495326817536278194287194563149563278953682741628741935714935682,medium,45,45,358635235
images_variant\sudoku_00047_fa_var_01.png,fa,variant,070059026300000400090306010000078000207190503009000278950680740600741000710005000,871459326362817459495326817536278194287194563149563278953682741628741935714935682,medium,45,45,358635235
images_variant\sudoku_00047_fa_var_02.png,fa,variant,070059026300000400090306010000078000207190503009000278950680740600741000710005000,871459326362817459495326817536278194287194563149563278953682741628741935714935682,medium,45,45,358635235
images_original\sudoku_00048_en.png,en,original,592008600107050800000710052034000000801502004620000781010600009700904030040830006,592348617167259843483716952934187265871562394625493781318675429756924138249831576,medium,45,45,358635235
images_variant\sudoku_00048_en_var_00.png,en,variant,592008600107050800000710052034000000801502004620000781010600009700904030040830006,592348617167259843483716952934187265871562394625493781318675429756924138249831576,medium,45,45,358635235
images_variant\sudoku_00048_en_var_01.png,en,variant,592008600107050800000710052034000000801502004620000781010600009700904030040830006,592348617167259843483716952934187265871562394625493781318675429756924138249831576,medium,45,45,358635235
images_variant\sudoku_00048_en_var_02.png,en,variant,592008600107050800000710052034000000801502004620000781010600009700904030040830006,592348617167259843483716952934187265871562394625493781318675429756924138249831576,medium,45,45,358635235
images_original\sudoku_00048_fa.png,fa,original,592008600107050800000710052034000000801502004620000781010600009700904030040830006,592348617167259843483716952934187265871562394625493781318675429756924138249831576,medium,45,45,358635235
images_variant\sudoku_00048_fa_var_00.png,fa,variant,592008600107050800000710052034000000801502004620000781010600009700904030040830006,592348617167259843483716952934187265871562394625493781318675429756924138249831576,medium,45,45,358635235
images_variant\sudoku_00048_fa_var_01.png,fa,variant,592008600107050800000710052034000000801502004620000781010600009700904030040830006,592348617167259843483716952934187265871562394625493781318675429756924138249831576,medium,45,45,358635235
images_variant\sudoku_00048_fa_var_02.png,fa,variant,592008600107050800000710052034000000801502004620000781010600009700904030040830006,592348617167259843483716952934187265871562394625493781318675429756924138249831576,medium,45,45,358635235
images_original\sudoku_00049_en.png,en,original,270000009001724635003090042005069020800070106009400050028540003007006000390018000,274653819981724635563891742735169428842375196619482357128547963457936281396218574,medium,45,45,358635235
images_variant\sudoku_00049_en_var_00.png,en,variant,270000009001724635003090042005069020800070106009400050028540003007006000390018000,274653819981724635563891742735169428842375196619482357128547963457936281396218574,medium,45,45,358635235
images_variant\sudoku_00049_en_var_01.png,en,variant,270000009001724635003090042005069020800070106009400050028540003007006000390018000,274653819981724635563891742735169428842375196619482357128547963457936281396218574,medium,45,45,358635235
images_variant\sudoku_00049_en_var_02.png,en,variant,270000009001724635003090042005069020800070106009400050028540003007006000390018000,274653819981724635563891742735169428842375196619482357128547963457936281396218574,medium,45,45,358635235
images_original\sudoku_00049_fa.png,fa,original,270000009001724635003090042005069020800070106009400050028540003007006000390018000,274653819981724635563891742735169428842375196619482357128547963457936281396218574,medium,45,45,358635235
images_variant\sudoku_00049_fa_var_00.png,fa,variant,270000009001724635003090042005069020800070106009400050028540003007006000390018000,274653819981724635563891742735169428842375196619482357128547963457936281396218574,medium,45,45,358635235
images_variant\sudoku_00049_fa_var_01.png,fa,variant,270000009001724635003090042005069020800070106009400050028540003007006000390018000,274653819981724635563891742735169428842375196619482357128547963457936281396218574,medium,45,45,358635235
images_variant\sudoku_00049_fa_var_02.png,fa,variant,270000009001724635003090042005069020800070106009400050028540003007006000390018000,274653819981724635563891742735169428842375196619482357128547963457936281396218574,medium,45,45,358635235
