filename,label,persian_digit,font
4\4_000124.png,4,۴,IRANSans(FaNum).ttf
4\4_000125.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000126.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000127.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000128.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000129.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000130.png,4,۴,IRANSans.ttf
4\4_000131.png,4,۴,IRANSans_Black.ttf
4\4_000132.png,4,۴,IRANSans_Bold.ttf
4\4_000133.png,4,۴,IRANSans_Light.ttf
4\4_000134.png,4,۴,IRANSans_Medium.ttf
4\4_000135.png,4,۴,IRANSans_UltraLight.ttf
4\4_000136.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000137.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000138.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000139.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000140.png,4,۴,arial.ttf
4\4_000141.png,4,۴,arialbd.ttf
4\4_000142.png,4,۴,BNazanin.ttf
4\4_000143.png,4,۴,BYekan.ttf
4\4_000144.png,4,۴,IRANSans(FaNum).ttf
4\4_000145.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000146.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000147.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000148.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000149.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000150.png,4,۴,IRANSans.ttf
4\4_000151.png,4,۴,IRANSans_Black.ttf
4\4_000152.png,4,۴,IRANSans_Bold.ttf
4\4_000153.png,4,۴,IRANSans_Light.ttf
4\4_000154.png,4,۴,IRANSans_Medium.ttf
4\4_000155.png,4,۴,IRANSans_UltraLight.ttf
4\4_000156.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000157.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000158.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000159.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000160.png,4,۴,arial.ttf
4\4_000161.png,4,۴,arialbd.ttf
4\4_000162.png,4,۴,BNazanin.ttf
4\4_000163.png,4,۴,BYekan.ttf
4\4_000164.png,4,۴,IRANSans(FaNum).ttf
4\4_000165.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000166.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000167.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000168.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000169.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000170.png,4,۴,IRANSans.ttf
4\4_000171.png,4,۴,IRANSans_Black.ttf
4\4_000172.png,4,۴,IRANSans_Bold.ttf
4\4_000173.png,4,۴,IRANSans_Light.ttf
4\4_000174.png,4,۴,IRANSans_Medium.ttf
4\4_000175.png,4,۴,IRANSans_UltraLight.ttf
4\4_000176.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000177.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000178.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000179.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000180.png,4,۴,arial.ttf
4\4_000181.png,4,۴,arialbd.ttf
4\4_000182.png,4,۴,BNazanin.ttf
4\4_000183.png,4,۴,BYekan.ttf
4\4_000184.png,4,۴,IRANSans(FaNum).ttf
4\4_000185.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000186.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000187.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000188.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000189.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000190.png,4,۴,IRANSans.ttf
4\4_000191.png,4,۴,IRANSans_Black.ttf
4\4_000192.png,4,۴,IRANSans_Bold.ttf
4\4_000193.png,4,۴,IRANSans_Light.ttf
4\4_000194.png,4,۴,IRANSans_Medium.ttf
4\4_000195.png,4,۴,IRANSans_UltraLight.ttf
4\4_000196.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000197.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000198.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000199.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000200.png,4,۴,arial.ttf
4\4_000201.png,4,۴,arialbd.ttf
4\4_000202.png,4,۴,BNazanin.ttf
4\4_000203.png,4,۴,BYekan.ttf
4\4_000204.png,4,۴,IRANSans(FaNum).ttf
4\4_000205.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000206.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000207.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000208.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000209.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000210.png,4,۴,IRANSans.ttf
4\4_000211.png,4,۴,IRANSans_Black.ttf
4\4_000212.png,4,۴,IRANSans_Bold.ttf
4\4_000213.png,4,۴,IRANSans_Light.ttf
4\4_000214.png,4,۴,IRANSans_Medium.ttf
4\4_000215.png,4,۴,IRANSans_UltraLight.ttf
4\4_000216.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000217.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000218.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000219.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000220.png,4,۴,arial.ttf
4\4_000221.png,4,۴,arialbd.ttf
4\4_000222.png,4,۴,BNazanin.ttf
4\4_000223.png,4,۴,BYekan.ttf
4\4_000224.png,4,۴,IRANSans(FaNum).ttf
4\4_000225.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000226.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000227.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000228.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000229.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000230.png,4,۴,IRANSans.ttf
4\4_000231.png,4,۴,IRANSans_Black.ttf
4\4_000232.png,4,۴,IRANSans_Bold.ttf
4\4_000233.png,4,۴,IRANSans_Light.ttf
4\4_000234.png,4,۴,IRANSans_Medium.ttf
4\4_000235.png,4,۴,IRANSans_UltraLight.ttf
4\4_000236.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000237.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000238.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000239.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000240.png,4,۴,arial.ttf
4\4_000241.png,4,۴,arialbd.ttf
4\4_000242.png,4,۴,BNazanin.ttf
4\4_000243.png,4,۴,BYekan.ttf
4\4_000244.png,4,۴,IRANSans(FaNum).ttf
4\4_000245.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000246.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000247.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000248.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000249.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000250.png,4,۴,IRANSans.ttf
4\4_000251.png,4,۴,IRANSans_Black.ttf
4\4_000252.png,4,۴,IRANSans_Bold.ttf
4\4_000253.png,4,۴,IRANSans_Light.ttf
4\4_000254.png,4,۴,IRANSans_Medium.ttf
4\4_000255.png,4,۴,IRANSans_UltraLight.ttf
4\4_000256.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000257.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000258.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000259.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000260.png,4,۴,arial.ttf
4\4_000261.png,4,۴,arialbd.ttf
4\4_000262.png,4,۴,BNazanin.ttf
4\4_000263.png,4,۴,BYekan.ttf
4\4_000264.png,4,۴,IRANSans(FaNum).ttf
4\4_000265.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000266.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000267.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000268.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000269.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000270.png,4,۴,IRANSans.ttf
4\4_000271.png,4,۴,IRANSans_Black.ttf
4\4_000272.png,4,۴,IRANSans_Bold.ttf
4\4_000273.png,4,۴,IRANSans_Light.ttf
4\4_000274.png,4,۴,IRANSans_Medium.ttf
4\4_000275.png,4,۴,IRANSans_UltraLight.ttf
4\4_000276.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000277.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000278.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000279.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000280.png,4,۴,arial.ttf
4\4_000281.png,4,۴,arialbd.ttf
4\4_000282.png,4,۴,BNazanin.ttf
4\4_000283.png,4,۴,BYekan.ttf
4\4_000284.png,4,۴,IRANSans(FaNum).ttf
4\4_000285.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000286.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000287.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000288.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000289.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000290.png,4,۴,IRANSans.ttf
4\4_000291.png,4,۴,IRANSans_Black.ttf
4\4_000292.png,4,۴,IRANSans_Bold.ttf
4\4_000293.png,4,۴,IRANSans_Light.ttf
4\4_000294.png,4,۴,IRANSans_Medium.ttf
4\4_000295.png,4,۴,IRANSans_UltraLight.ttf
4\4_000296.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000297.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000298.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000299.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000300.png,4,۴,arial.ttf
4\4_000301.png,4,۴,arialbd.ttf
4\4_000302.png,4,۴,BNazanin.ttf
4\4_000303.png,4,۴,BYekan.ttf
4\4_000304.png,4,۴,IRANSans(FaNum).ttf
4\4_000305.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000306.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000307.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000308.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000309.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000310.png,4,۴,IRANSans.ttf
4\4_000311.png,4,۴,IRANSans_Black.ttf
4\4_000312.png,4,۴,IRANSans_Bold.ttf
4\4_000313.png,4,۴,IRANSans_Light.ttf
4\4_000314.png,4,۴,IRANSans_Medium.ttf
4\4_000315.png,4,۴,IRANSans_UltraLight.ttf
4\4_000316.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000317.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000318.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000319.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000320.png,4,۴,arial.ttf
4\4_000321.png,4,۴,arialbd.ttf
4\4_000322.png,4,۴,BNazanin.ttf
4\4_000323.png,4,۴,BYekan.ttf
4\4_000324.png,4,۴,IRANSans(FaNum).ttf
4\4_000325.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000326.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000327.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000328.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000329.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000330.png,4,۴,IRANSans.ttf
4\4_000331.png,4,۴,IRANSans_Black.ttf
4\4_000332.png,4,۴,IRANSans_Bold.ttf
4\4_000333.png,4,۴,IRANSans_Light.ttf
4\4_000334.png,4,۴,IRANSans_Medium.ttf
4\4_000335.png,4,۴,IRANSans_UltraLight.ttf
4\4_000336.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000337.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000338.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000339.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000340.png,4,۴,arial.ttf
4\4_000341.png,4,۴,arialbd.ttf
4\4_000342.png,4,۴,BNazanin.ttf
4\4_000343.png,4,۴,BYekan.ttf
4\4_000344.png,4,۴,IRANSans(FaNum).ttf
4\4_000345.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000346.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000347.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000348.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000349.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000350.png,4,۴,IRANSans.ttf
4\4_000351.png,4,۴,IRANSans_Black.ttf
4\4_000352.png,4,۴,IRANSans_Bold.ttf
4\4_000353.png,4,۴,IRANSans_Light.ttf
4\4_000354.png,4,۴,IRANSans_Medium.ttf
4\4_000355.png,4,۴,IRANSans_UltraLight.ttf
4\4_000356.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000357.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000358.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000359.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000360.png,4,۴,arial.ttf
4\4_000361.png,4,۴,arialbd.ttf
4\4_000362.png,4,۴,BNazanin.ttf
4\4_000363.png,4,۴,BYekan.ttf
4\4_000364.png,4,۴,IRANSans(FaNum).ttf
4\4_000365.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000366.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000367.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000368.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000369.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000370.png,4,۴,IRANSans.ttf
4\4_000371.png,4,۴,IRANSans_Black.ttf
4\4_000372.png,4,۴,IRANSans_Bold.ttf
4\4_000373.png,4,۴,IRANSans_Light.ttf
4\4_000374.png,4,۴,IRANSans_Medium.ttf
4\4_000375.png,4,۴,IRANSans_UltraLight.ttf
4\4_000376.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000377.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000378.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000379.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000380.png,4,۴,arial.ttf
4\4_000381.png,4,۴,arialbd.ttf
4\4_000382.png,4,۴,BNazanin.ttf
4\4_000383.png,4,۴,BYekan.ttf
4\4_000384.png,4,۴,IRANSans(FaNum).ttf
4\4_000385.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000386.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000387.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000388.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000389.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000390.png,4,۴,IRANSans.ttf
4\4_000391.png,4,۴,IRANSans_Black.ttf
4\4_000392.png,4,۴,IRANSans_Bold.ttf
4\4_000393.png,4,۴,IRANSans_Light.ttf
4\4_000394.png,4,۴,IRANSans_Medium.ttf
4\4_000395.png,4,۴,IRANSans_UltraLight.ttf
4\4_000396.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000397.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000398.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000399.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000400.png,4,۴,arial.ttf
4\4_000401.png,4,۴,arialbd.ttf
4\4_000402.png,4,۴,BNazanin.ttf
4\4_000403.png,4,۴,BYekan.ttf
4\4_000404.png,4,۴,IRANSans(FaNum).ttf
4\4_000405.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000406.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000407.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000408.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000409.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000410.png,4,۴,IRANSans.ttf
4\4_000411.png,4,۴,IRANSans_Black.ttf
4\4_000412.png,4,۴,IRANSans_Bold.ttf
4\4_000413.png,4,۴,IRANSans_Light.ttf
4\4_000414.png,4,۴,IRANSans_Medium.ttf
4\4_000415.png,4,۴,IRANSans_UltraLight.ttf
4\4_000416.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000417.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000418.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000419.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000420.png,4,۴,arial.ttf
4\4_000421.png,4,۴,arialbd.ttf
4\4_000422.png,4,۴,BNazanin.ttf
4\4_000423.png,4,۴,BYekan.ttf
4\4_000424.png,4,۴,IRANSans(FaNum).ttf
4\4_000425.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000426.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000427.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000428.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000429.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000430.png,4,۴,IRANSans.ttf
4\4_000431.png,4,۴,IRANSans_Black.ttf
4\4_000432.png,4,۴,IRANSans_Bold.ttf
4\4_000433.png,4,۴,IRANSans_Light.ttf
4\4_000434.png,4,۴,IRANSans_Medium.ttf
4\4_000435.png,4,۴,IRANSans_UltraLight.ttf
4\4_000436.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000437.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000438.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000439.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000440.png,4,۴,arial.ttf
4\4_000441.png,4,۴,arialbd.ttf
4\4_000442.png,4,۴,BNazanin.ttf
4\4_000443.png,4,۴,BYekan.ttf
4\4_000444.png,4,۴,IRANSans(FaNum).ttf
4\4_000445.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000446.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000447.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000448.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000449.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000450.png,4,۴,IRANSans.ttf
4\4_000451.png,4,۴,IRANSans_Black.ttf
4\4_000452.png,4,۴,IRANSans_Bold.ttf
4\4_000453.png,4,۴,IRANSans_Light.ttf
4\4_000454.png,4,۴,IRANSans_Medium.ttf
4\4_000455.png,4,۴,IRANSans_UltraLight.ttf
4\4_000456.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000457.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000458.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000459.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000460.png,4,۴,arial.ttf
4\4_000461.png,4,۴,arialbd.ttf
4\4_000462.png,4,۴,BNazanin.ttf
4\4_000463.png,4,۴,BYekan.ttf
4\4_000464.png,4,۴,IRANSans(FaNum).ttf
4\4_000465.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000466.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000467.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000468.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000469.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000470.png,4,۴,IRANSans.ttf
4\4_000471.png,4,۴,IRANSans_Black.ttf
4\4_000472.png,4,۴,IRANSans_Bold.ttf
4\4_000473.png,4,۴,IRANSans_Light.ttf
4\4_000474.png,4,۴,IRANSans_Medium.ttf
4\4_000475.png,4,۴,IRANSans_UltraLight.ttf
4\4_000476.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000477.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000478.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000479.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000480.png,4,۴,arial.ttf
4\4_000481.png,4,۴,arialbd.ttf
4\4_000482.png,4,۴,BNazanin.ttf
4\4_000483.png,4,۴,BYekan.ttf
4\4_000484.png,4,۴,IRANSans(FaNum).ttf
4\4_000485.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000486.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000487.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000488.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000489.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000490.png,4,۴,IRANSans.ttf
4\4_000491.png,4,۴,IRANSans_Black.ttf
4\4_000492.png,4,۴,IRANSans_Bold.ttf
4\4_000493.png,4,۴,IRANSans_Light.ttf
4\4_000494.png,4,۴,IRANSans_Medium.ttf
4\4_000495.png,4,۴,IRANSans_UltraLight.ttf
4\4_000496.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000497.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000498.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000499.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000500.png,4,۴,arial.ttf
4\4_000501.png,4,۴,arialbd.ttf
4\4_000502.png,4,۴,BNazanin.ttf
4\4_000503.png,4,۴,BYekan.ttf
4\4_000504.png,4,۴,IRANSans(FaNum).ttf
4\4_000505.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000506.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000507.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000508.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000509.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000510.png,4,۴,IRANSans.ttf
4\4_000511.png,4,۴,IRANSans_Black.ttf
4\4_000512.png,4,۴,IRANSans_Bold.ttf
4\4_000513.png,4,۴,IRANSans_Light.ttf
4\4_000514.png,4,۴,IRANSans_Medium.ttf
4\4_000515.png,4,۴,IRANSans_UltraLight.ttf
4\4_000516.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000517.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000518.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000519.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000520.png,4,۴,arial.ttf
4\4_000521.png,4,۴,arialbd.ttf
4\4_000522.png,4,۴,BNazanin.ttf
4\4_000523.png,4,۴,BYekan.ttf
4\4_000524.png,4,۴,IRANSans(FaNum).ttf
4\4_000525.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000526.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000527.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000528.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000529.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000530.png,4,۴,IRANSans.ttf
4\4_000531.png,4,۴,IRANSans_Black.ttf
4\4_000532.png,4,۴,IRANSans_Bold.ttf
4\4_000533.png,4,۴,IRANSans_Light.ttf
4\4_000534.png,4,۴,IRANSans_Medium.ttf
4\4_000535.png,4,۴,IRANSans_UltraLight.ttf
4\4_000536.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000537.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000538.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000539.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000540.png,4,۴,arial.ttf
4\4_000541.png,4,۴,arialbd.ttf
4\4_000542.png,4,۴,BNazanin.ttf
4\4_000543.png,4,۴,BYekan.ttf
4\4_000544.png,4,۴,IRANSans(FaNum).ttf
4\4_000545.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000546.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000547.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000548.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000549.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000550.png,4,۴,IRANSans.ttf
4\4_000551.png,4,۴,IRANSans_Black.ttf
4\4_000552.png,4,۴,IRANSans_Bold.ttf
4\4_000553.png,4,۴,IRANSans_Light.ttf
4\4_000554.png,4,۴,IRANSans_Medium.ttf
4\4_000555.png,4,۴,IRANSans_UltraLight.ttf
4\4_000556.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000557.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000558.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000559.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000560.png,4,۴,arial.ttf
4\4_000561.png,4,۴,arialbd.ttf
4\4_000562.png,4,۴,BNazanin.ttf
4\4_000563.png,4,۴,BYekan.ttf
4\4_000564.png,4,۴,IRANSans(FaNum).ttf
4\4_000565.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000566.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000567.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000568.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000569.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000570.png,4,۴,IRANSans.ttf
4\4_000571.png,4,۴,IRANSans_Black.ttf
4\4_000572.png,4,۴,IRANSans_Bold.ttf
4\4_000573.png,4,۴,IRANSans_Light.ttf
4\4_000574.png,4,۴,IRANSans_Medium.ttf
4\4_000575.png,4,۴,IRANSans_UltraLight.ttf
4\4_000576.png,4,۴,IRANSansMobile(FaNum).ttf
4\4_000577.png,4,۴,IRANSansMobile(FaNum)_Black.ttf
4\4_000578.png,4,۴,IRANSansMobile(FaNum)_Bold.ttf
4\4_000579.png,4,۴,IRANSansMobile(FaNum)_Light.ttf
4\4_000580.png,4,۴,arial.ttf
4\4_000581.png,4,۴,arialbd.ttf
4\4_000582.png,4,۴,BNazanin.ttf
4\4_000583.png,4,۴,BYekan.ttf
4\4_000584.png,4,۴,IRANSans(FaNum).ttf
4\4_000585.png,4,۴,IRANSans(FaNum)_Black.ttf
4\4_000586.png,4,۴,IRANSans(FaNum)_Bold.ttf
4\4_000587.png,4,۴,IRANSans(FaNum)_Light.ttf
4\4_000588.png,4,۴,IRANSans(FaNum)_Medium.ttf
4\4_000589.png,4,۴,IRANSans(FaNum)_UltraLight.ttf
4\4_000590.png,4,۴,IRANSans.ttf
4\4_000591.png,4,۴,IRANSans_Black.ttf
4\4_000592.png,4,۴,IRANSans_Bold.ttf
